,LONGITUDE,TIME,LOCATION,CRIME,LATITUDE
23146,-77.0263543816,midnight,1 - 99 block of blair alley sw,theft f/auto,38.8806810777
23147,-76.9937613603,day,2300 - 2499 block of washington place ne,theft/other,38.9215811022
23148,-77.0588812982,midnight,3500 - 3599 block of connecticut avenue nw,robbery,38.936186926
23149,-76.9477740382,evening,723 - 800 block of kenilworth terrace ne,assault w/dangerous weapon,38.9004962942
23150,-77.0240826378,midnight,3601 - 3638 block of georgia avenue nw,theft/other,38.9348660477
23151,-77.0669448792,midnight,1700 - 1799 block of wisconsin avenue nw,burglary,38.9142130066
23152,-77.0332908446,day,1400 - 1499 block of w street nw,theft f/auto,38.9191803122
23153,-77.0175499408,day,400 - 497 block of l street nw,theft/other,38.9037338029
23154,-77.0319621298,midnight,riggs street nw and 14th street nw,theft/other,38.9133432838
23155,-77.0365164284,evening,1700 - 1719 block of 16th street nw,theft/other,38.9129726074
23156,-77.0132950396,day,100 - 199 block of thomas street nw,theft/other,38.9162746076
23157,-77.0394646728,day,1700 - 1730 block of kalorama road nw,theft/other,38.9210073508
23158,-76.9869173719,evening,1300 - 1399 block of east capitol street,theft/other,38.8897990804
23159,-77.0278157683,evening,5300  - 5399 block of georgia avenue nw,theft/other,38.9546113772
23160,-77.0355600852,day,1500 - 1599 block of k street nw,theft f/auto,38.9025240311
23161,-77.0004842326,day,florida avenue ne and 4th street ne,robbery,38.9071409068
23162,-76.9316114277,evening,4901 - 4928 block of east capitol street,motor vehicle theft,38.8897609653
23163,-76.9772678548,day,400 - 499 block of 19th street ne,theft/other,38.8954458494
23164,-77.0604060049,evening,3700 - 3899 block of connecticut avenue nw,theft f/auto,38.9387985544
23165,-77.0145437796,evening,200 - 299 block of m street sw,theft/other,38.8764574889
23166,-76.9490565628,evening,700 - 725 block of parkside place ne,motor vehicle theft,38.9004906448
23167,-76.9692371871,day,2600 - 2799 block of jasper street se,theft f/auto,38.8517469483
23168,-76.9757840288,midnight,1100 - 1199 block of summit street ne,motor vehicle theft,38.9049887359
23169,-77.0143330525,evening,100  - 199 block of carroll street nw,theft/other,38.974837325
23170,-76.9472094663,evening,3500 - 3899 block of jay street ne,theft/other,38.9039670503
23171,-77.0259900884,day,1819 - 1899 block of 10th street nw,theft f/auto,38.9152094902
23172,-77.024751897,day,3640  - 3699 block of new hampshire avenue nw,motor vehicle theft,38.9357216964
23173,-77.0288280726,day,2200 - 2299 block of 12th place nw,theft/other,38.9199224333
23174,-77.0179543948,midnight,2200 - 2223 block of 4th street nw,motor vehicle theft,38.9198592995
23175,-76.9883238565,evening,103 - 199 block of 13th street se,theft f/auto,38.8882948307
23176,-77.0308102492,evening,1300 - 1399 block of florida avenue nw,theft/other,38.9202861341
23177,-77.0013069755,day,300 - 399 block of i street ne,theft/other,38.9013252888
23178,-77.0380015594,evening,3140 - 3172 block of mount pleasant street nw,theft/other,38.9303401818
23179,-77.0296239384,day,1300 - 1399 block of 13th street nw,theft/other,38.9079076361
23180,-77.0620031271,evening,3100 - 3199 block of m street nw,theft/other,38.9051786519
23181,-77.0986316994,midnight,4900 - 4999 block of butterworth place nw,theft f/auto,38.9488012991
23182,-77.0121423925,day,michigan avenue nw and 1st street nw,assault w/dangerous weapon,38.9262819897
23183,-76.9678566138,midnight,2800 - 2899 block of fort baker drive se,assault w/dangerous weapon,38.864161125
23184,-76.9850357979,midnight,1324 - 1399 block of neal street ne,assault w/dangerous weapon,38.9028972867
23185,-76.9408854946,evening,4249 - 4299 block of fort dupont terrace se,assault w/dangerous weapon,38.8692601324
23186,-77.0319517602,evening,1400 - 1499 block of 14th street nw,theft/other,38.9092425999
23187,-76.9946444582,evening,3900 - 3999 block of 8th street se,motor vehicle theft,38.8324971388
23188,-77.0013031335,day,300 - 399 block of evarts street ne,theft f/auto,38.9245089657
23189,-77.0516290932,day,900 - 915 block of new hampshire avenue nw,theft/other,38.9009053589
23190,-76.9990424547,day,300 - 499 block of galloway street ne,theft f/auto,38.9525427805
23191,-76.9979126799,midnight,600 - 699 block of evarts street ne,theft/other,38.9245089543
23192,-76.9855857222,day,1300 - 1337 block of adams street ne,theft/other,38.919976898
23193,-76.9888734579,midnight,900 - 1080 block of mount olivet road ne,assault w/dangerous weapon,38.9117706664
23194,-76.9143447748,evening,6000 - 6099 block of eads street ne,motor vehicle theft,38.8958095782
23195,-76.9727714366,midnight,3400 - 3799 block of 22nd street se,theft/other,38.8456595779
23196,-77.0423690168,midnight,1730 - 1797 block of lanier place nw,theft f/auto,38.9243031095
23197,-77.0280895894,day,2000 - 2099 block of 12th street nw,theft f/auto,38.9175511707
23198,-77.0013144926,midnight,southern avenue se and south capitol street,sex abuse,38.8212838725
23199,-77.0211017505,day,500  - 699 block of kennedy street nw,theft/other,38.9564054265
23200,-77.0400882912,evening,1700 - 1799 block of massachusetts avenue nw,robbery,38.9084762739
23201,-77.0265138574,day,1000 - 1099 block of f street nw,theft/other,38.8973458172
23202,-77.0102451244,evening,1 - 49 block of e street nw,theft/other,38.8961219782
23203,-77.0543386501,day,2400 - 2798 block of calvert street nw,motor vehicle theft,38.9233702999
23204,-76.9937275504,day,400 - 1229 block of new york avenue ne,theft/other,38.9126538449
23205,-77.0516114592,evening,2300 - 2399 block of california street nw,theft f/auto,38.9155703242
23206,-77.0035265594,day,2nd street se and k street se,theft f/auto,38.8784041544
23207,-76.9327226028,midnight,4800 - 4899 block of nannie helen burroughs avenue ne,theft/other,38.8987888082
23208,-77.0240035966,midnight,9th street nw and m street nw,assault w/dangerous weapon,38.9056430562
23209,-77.0199113957,day,1300 - 1399 block of 6th street nw,assault w/dangerous weapon,38.9079049206
23210,-76.9699809646,evening,2400 - 2501 block of 25th street se,robbery,38.8580538401
23211,-77.0874284938,day,4400 - 4499 block of faraday place nw,theft f/auto,38.9553476996
23212,-77.022945872,midnight,1800 - 1899 block of 8th street nw,theft f/auto,38.9148227693
23213,-76.9739826422,evening,2300 - 2399 block of good hope road se,motor vehicle theft,38.8635284338
23214,-77.0385905567,evening,3200 - 3299 block of mount pleasant street nw,theft/other,38.9318353679
23215,-76.9921429528,day,5600 - 5699 block of eastern avenue ne,theft f/auto,38.9576321904
23216,-77.079765377,day,2330 - 2399 block of 40th place nw,theft/other,38.9222296703
23217,-76.9845431396,day,1400 - 1499 block of new york avenue ne,motor vehicle theft,38.9158439235
23218,-76.9837878009,evening,1400 - 1499 block of congress place se,motor vehicle theft,38.846851502
23219,-77.0319506953,day,1600 - 1617 block of 14th street nw,burglary,38.9114982891
23220,-76.9892820268,day,1200 - 1299 block of k street se,motor vehicle theft,38.8783947074
23221,-76.9938735482,evening,800  - 899 block of oglethorpe street ne,motor vehicle theft,38.9580016326
23222,-77.0046184059,midnight,100 - 199 block of yuma street se,robbery,38.8320467473
23223,-77.0229625853,evening,400 - 499 block of 8th street nw,motor vehicle theft,38.8954649922
23224,-77.0681701824,day,1851 - 2008 block of wisconsin avenue nw,theft/other,38.9162194455
23225,-77.0311031522,day,1306 - 1399 block of h street nw,theft/other,38.9002003359
23226,-77.0307874161,day,1300 - 1399 block of belmont street nw,theft/other,38.9210858091
23227,-76.9890700834,evening,100 - 199 block of tennessee avenue ne,theft/other,38.891212175
23228,-77.0199135681,day,5500  - 5599 block of 5th street nw,theft f/auto,38.9569821637
23229,-76.940688995,midnight,1518 - 1550 block of anacostia avenue ne,homicide,38.9119993679
23230,-76.9933983274,evening,2609 - 2799 block of sheridan road se,assault w/dangerous weapon,38.8569730157
23231,-77.0199089265,day,700 - 799 block of 6th street nw,robbery,38.8990587183
23232,-76.9807260333,midnight,1100 - 1121 block of bladensburg road ne,theft/other,38.9041962001
23233,-76.9519658968,day,3700 - 3761 block of minnesota avenue ne,theft/other,38.8913294679
23234,-76.9807786846,day,1500 - 1599 block of 17th street se,motor vehicle theft,38.8713850836
23235,-77.067025974,day,4600 - 4699 block of connecticut avenue nw,theft/other,38.9501994364
23236,-77.0189713032,evening,400  - 499 block of whittier street nw,theft f/auto,38.9712694042
23237,-76.9860365766,evening,1300 - 1399 block of okie street ne,motor vehicle theft,38.9142116212
23238,-77.0319529725,day,2100 - 2199 block of 14th street nw,theft/other,38.918640186
23239,-76.9676472142,evening,2600 - 2845 block of alabama avenue se,assault w/dangerous weapon,38.8594730617
23240,-77.0189679656,day,400  - 499 block of madison street nw,theft f/auto,38.9587299235
23241,-76.9931501206,day,900 - 999 block of rhode island avenue ne,theft/other,38.9222116506
23242,-77.0232364827,evening,700  - 799 block of longfellow street nw,theft/other,38.9574139471
23243,-77.0755698415,day,1600 - 1699 block of 39th street nw,theft f/auto,38.9132691679
23244,-76.9229428261,evening,934 - 1099 block of eastern avenue ne,theft/other,38.9034820677
23245,-77.0190531555,evening,7000  - 7099 block of blair road nw,robbery,38.9752870628
23246,-77.0251020575,evening,4000 - 4099 block of georgia avenue nw,theft/other,38.940277387
23247,-77.0533104539,midnight,900 - 999 block of 25th street nw,motor vehicle theft,38.9016125706
23248,-77.0136177745,evening,4100 - 4199 block of 2nd street sw,theft f/auto,38.8296052843
23249,-77.0371797879,evening,1600 - 1625 block of fuller street nw,theft f/auto,38.924737275
23250,-77.0020374492,midnight,k street ne and 3rd street ne,robbery,38.9025141112
23251,-76.9472094663,day,3500 - 3899 block of jay street ne,theft f/auto,38.9039670503
23252,-77.0089584833,day,5000 - 5099 block of north capitol street,motor vehicle theft,38.9517235894
23253,-76.9837297208,evening,1400 - 1444 block of minnesota avenue se,theft/other,38.8669894294
23254,-77.0239719702,evening,1800 - 1827 block of 9th street nw,theft f/auto,38.9144532216
23255,-76.9493084892,evening,3900 - 3913 block of c street se,motor vehicle theft,38.8866538978
23256,-76.9950237585,midnight,710 - 798 block of alabama avenue se,theft/other,38.8435505277
23257,-77.0229466458,day,2000 - 2099 block of 8th street nw,theft/other,38.9172279939
23258,-76.995585708,evening,700 - 799 block of d street se,theft/other,38.8837460986
23259,-77.0229436434,day,1300 - 1399 block of 8th street nw,theft f/auto,38.9078953561
23260,-76.9926529081,midnight,1000 - 1099 block of bunker hill road ne,robbery,38.9352736713
23261,-76.9385969585,midnight,4400 - 4499 block of benning road ne,robbery,38.8911169135
23262,-77.0054912201,evening,3600 - 3698 block of martin luther king jr avenue se,assault w/dangerous weapon,38.8387234375
23263,-77.0327433068,day,3413 - 3448 block of 14th street nw,theft/other,38.9321704596
23264,-76.9820115427,evening,900 - 999 block of bladensburg road ne,theft/other,38.902207721
23265,-77.0400886803,evening,1700 - 1799 block of kenyon street nw,theft f/auto,38.9296818779
23266,-76.9640406795,midnight,3000 - 3199 block of naylor road se,burglary,38.8531334276
23267,-76.9258970388,evening,5200 - 5299 block of hayes street ne,motor vehicle theft,38.8997395644
23268,-77.0180215617,day,400 - 499 block of warner street nw,theft f/auto,38.9118598897
23269,-77.0229466458,day,2000 - 2099 block of 8th street nw,theft/other,38.9172279939
23270,-77.0327305535,evening,3100 - 3299 block of 14th street nw,theft/other,38.9295130123
23271,-77.0135749802,day,1400 - 1499 block of canal street sw,assault w/dangerous weapon,38.8725119268
23272,-77.0436069637,evening,1300 - 1699 block of connecticut avenue nw,theft/other,38.9099274291
23273,-76.9915303607,evening,100 - 199 block of 11th street ne,theft/other,38.8911877865
23274,-77.0110894656,midnight,4660 - 4699 block of martin luther king jr avenue sw,theft/other,38.8216235129
23275,-77.0112961144,midnight,6000  - 6099 block of blair road nw,theft/other,38.9632350439
23276,-77.0245480266,day,900 - 937 block of rhode island avenue nw,theft/other,38.9114126078
23277,-76.9743203214,day,2200 - 2299 block of nicholson street se,motor vehicle theft,38.8738034076
23278,-77.0044931979,midnight,100 - 379 block of michigan avenue ne,robbery,38.9287990063
23279,-77.0128456669,day,100 - 149 block of v street nw,burglary,38.9181033489
23280,-77.0896795372,day,4500 - 4599 block of hawthorne street nw,theft f/auto,38.9288706234
23281,-76.94765293,day,4000 - 4121 block of minnesota avenue ne,motor vehicle theft,38.8966524619
23282,-77.0044279493,day,140 - 199 block of v street ne,theft f/auto,38.9180949627
23283,-76.9845487901,evening,1400 - 1499 block of new york avenue ne,theft f/auto,38.9158419424
23284,-77.0413573339,evening,1200 - 1219 block of connecticut avenue nw,theft/other,38.9060618647
23285,-77.0194173908,day,500 - 599 block of k street nw,theft/other,38.9025202624
23286,-77.0016689533,day,300 - 308 block of m street ne,motor vehicle theft,38.9056465911
23287,-77.0365163644,day,1600 - 1619 block of 16th street nw,theft f/auto,38.9114964109
23288,-77.0249950996,day,900 - 999 block of m street nw,theft/other,38.9056428483
23289,-77.0229448141,evening,1600 - 1629 block of 8th street nw,theft/other,38.9115347264
23290,-76.9312615719,midnight,5000 - 5069 block of benning road se,theft/other,38.8775843035
23291,-76.9837225058,evening,1400 - 1445 block of shippen lane se,theft f/auto,38.8496172243
23292,-77.0058914055,evening,1200 - 1229 block of 1st street ne,motor vehicle theft,38.9060417408
23293,-76.9656225042,evening,2700 - 2741 block of bladensburg road ne,theft/other,38.9248011911
23294,-76.9988836239,midnight,500 - 599 block of florida avenue ne,motor vehicle theft,38.9064678888
23295,-77.0027788716,evening,200 - 299 block of seaton place ne,robbery,38.9148159809
23296,-77.0291570626,evening,1210  - 1299 block of rock creek ford road nw,robbery,38.9619437742
23297,-77.0265570429,evening,7600  - 7699 block of georgia avenue nw,theft f/auto,38.9823840793
23298,-76.971562629,day,2100 - 2199 block of 24th place ne,burglary,38.9204575335
23299,-77.0288646645,evening,1200 - 1299 block of pennsylvania avenue nw,theft/other,38.8952282943
23300,-76.9975122396,evening,444 - 799 block of condon terrace se,motor vehicle theft,38.8332089036
23301,-77.0319524842,midnight,2000 - 2099 block of 14th street nw,robbery,38.9175501783
23302,-76.9844377481,evening,3300 - 3399 block of 14th place se,robbery,38.8434505035
23303,-77.0354747636,day,1500 - 1599 block of webster street nw,theft f/auto,38.9439988159
23304,-76.9937613603,evening,2300 - 2499 block of washington place ne,theft f/auto,38.9215811022
23305,-76.9909037198,evening,1100 - 1199 block of morse street ne,motor vehicle theft,38.9042038318
23306,-77.0225976973,midnight,700  - 799 block of webster street nw,theft/other,38.9440908361
23307,-76.9865668043,evening,1240 - 1399 block of new york avenue ne,theft/other,38.9151395418
23308,-76.9580556016,day,2300 - 3955 block of east capitol street,motor vehicle theft,38.8897870573
23309,-77.0043563909,day,110 - 199 block of i street se,burglary,38.879268932
23310,-77.032584844,evening,8129  - 8148 block of eastern avenue nw,motor vehicle theft,38.9892197871
23311,-77.0224041916,day,600 - 699 block of keefer place nw,theft f/auto,38.9306912125
23312,-77.0005878038,midnight,400 - 499 block of 4th street se,robbery,38.8837371721
23313,-76.95866847,evening,3300 - 3399 block of dubois place se,robbery,38.8852072355
23314,-76.9798738478,evening,200 - 299 block of 17th place ne,motor vehicle theft,38.8926537333
23315,-76.9326283966,day,4600 - 4699 block of hillside road se,theft/other,38.8764749952
23316,-77.0234562939,day,800 - 899 block of r street nw,theft f/auto,38.9126059866
23317,-77.0099546867,day,1 - 99 block of l street sw,motor vehicle theft,38.8775293386
23318,-77.0400696198,day,1700 - 1799 block of willard street nw,theft/other,38.9162865104
23319,-76.9961825153,day,3300 - 3399 block of 7th street ne,theft f/auto,38.930886796
23320,-77.0381475798,day,4000 - 4099 block of 17th street nw,theft/other,38.9402777311
23321,-77.0013031139,evening,300 - 399 block of douglas street ne,theft f/auto,38.9234369757
23322,-77.0257444006,evening,6500  - 6599 block of piney branch road nw,theft/other,38.9692772885
23323,-77.0043562523,day,1100 - 1199 block of new jersey avenue se,theft/other,38.8769988169
23324,-76.9988931932,evening,500 - 599 block of florida avenue ne,robbery,38.9064652765
23325,-76.981133111,evening,1600 - 1699 block of franklin street ne,motor vehicle theft,38.9255794398
23326,-76.9907049994,day,918 - 999 block of blakney lane se,motor vehicle theft,38.8366768162
23327,-77.0280929197,evening,500 - 599 block of 12th street nw,theft/other,38.8967328794
23328,-77.0219167167,midnight,1300 - 1399 block of 7th street nw,homicide,38.9079053723
23329,-76.9863264477,evening,3400 - 3499 block of 14th street ne,robbery,38.9322825261
23330,-76.9344842896,day,4600 - 4699 block of a street se,motor vehicle theft,38.8885202666
23331,-76.9798861799,midnight,1700 - 1799 block of east capitol street,theft f/auto,38.8897980813
23332,-77.0639891987,evening,1401 - 1498 block of wisconsin avenue nw,theft/other,38.9086097622
23333,-77.0224226151,midnight,700 - 799 block of v street nw,theft f/auto,38.9177609384
23334,-77.013912434,day,100 - 199 block of irving street nw,theft/other,38.9312267245
23335,-76.9955970923,day,700 - 799 block of c street se,theft/other,38.8860342282
23336,-77.0035930916,evening,4100 - 4530 block of livingston road se,motor vehicle theft,38.8264525261
23337,-77.0108574312,evening,1 - 99 block of n street nw,motor vehicle theft,38.907236162
23338,-77.0473467599,midnight,2100 - 2199 block of e street nw,theft/other,38.8960181546
23339,-77.0639158491,evening,4227 - 4399 block of connecticut avenue nw,theft/other,38.9448686362
23340,-77.0319509116,day,700 - 723 block of 14th street nw,theft/other,38.8988546185
23341,-77.026696538,midnight,920 - 999 block of quincy street nw,theft f/auto,38.9376067952
23342,-76.988626869,midnight,good hope road se and martin luther king jr avenue se,robbery,38.8674134043
23343,-77.0076745946,evening,4037 - 4199 block of south capitol street,assault w/dangerous weapon,38.829706728
23344,-76.9827267784,evening,1500 - 1599 block of new york avenue ne,theft/other,38.9164722705
23345,-76.9761424588,day,1900 - 2199 block of savannah terrace se,motor vehicle theft,38.8481334928
23346,-76.9507700185,midnight,3800 - 3899 block of commodore joshua barney drive ne,theft/other,38.9233635553
23347,-76.9589319909,evening,3400 - 3478 block of summit court ne,theft f/auto,38.9279879753
23348,-77.011886228,evening,6728  - 6859 block of eastern avenue nw,motor vehicle theft,38.97315306
23349,-77.0259863335,day,1100 - 1199 block of 10th street nw,theft/other,38.9049039473
23350,-76.9937613603,evening,2300 - 2499 block of washington place ne,theft/other,38.9215811022
23351,-77.0209128801,midnight,600 - 699 block of k street nw,theft/other,38.9025177521
23352,-76.950766899,day,3800 - 3899 block of commodore joshua barney drive ne,motor vehicle theft,38.9233721119
23353,-77.0639158491,day,4227 - 4399 block of connecticut avenue nw,theft/other,38.9448686362
23354,-77.0254260409,evening,900 - 999 block of w street nw,theft/other,38.9191801261
23355,-77.0120593575,evening,4640 - 4649 block of martin luther king jr avenue sw,robbery,38.8239832768
23356,-77.0219151997,evening,800 - 899 block of 7th street nw,robbery,38.9003415999
23357,-77.0439294808,day,1800 - 1899 block of biltmore street nw,theft/other,38.9223290804
23358,-76.9553821295,day,3500 - 3599 block of b street se,theft f/auto,38.887584239
23359,-77.0325902763,day,3000 - 3099 block of 14th street nw,theft/other,38.928171804
23360,-76.9849898141,evening,1200 - 1299 block of staples street ne,burglary,38.9022754341
23361,-77.0222751258,day,700 - 799 block of quincy street nw,burglary,38.9376743828
23362,-77.0062745327,midnight,5400 - 5499 block of 1st street ne,theft/other,38.9559920616
23363,-77.014324859,midnight,100 - 199 block of carroll street nw,theft/other,38.9748378665
23364,-77.0171443013,day,300 - 399 block of cedar street nw,theft/other,38.9749689173
23365,-77.0307886105,day,1300 - 1399 block of t street nw,theft f/auto,38.915572171
23366,-77.0319597522,day,1300 - 1399 block of 14th street nw,theft/other,38.9080373712
23367,-77.0746503173,evening,3700 - 3799 block of oliver street nw,theft f/auto,38.9667167806
23368,-77.0627980986,day,1048 - 1099 block of wisconsin avenue nw,theft/other,38.9045746677
23369,-77.044930446,day,sunderland place nw and 20th street nw,motor vehicle theft,38.9080601283
23370,-77.0074823884,day,1 - 99 block of m street ne,burglary,38.905636274
23371,-76.9943618578,day,800 - 899 block of c street se,theft/other,38.8860310868
23372,-76.991119057,midnight,3600 - 3699 block of 12th street ne,theft/other,38.9340124027
23373,-76.9640441337,evening,3000 - 3199 block of naylor road se,theft f/auto,38.853130075
23374,-77.0466365717,day,1400 - 1499 block of 21st street nw,theft f/auto,38.9091038873
23375,-76.947331885,evening,3920 - 3999 block of benning road ne,theft/other,38.8943101422
23376,-77.0327310993,day,3300 - 3398 block of 14th street nw,burglary,38.930702109
23377,-77.0067770306,midnight,423 - 499 block of new jersey avenue se,theft f/auto,38.8837189602
23378,-77.06277646,day,1026 - 1051 block of wisconsin avenue nw,theft/other,38.9036984368
23379,-76.9714047234,evening,2311 - 2458 block of marion barry avenue se,theft/other,38.8624632162
23380,-77.0321860807,midnight,2600 - 2698 block of 14th street nw,theft/other,38.9241442079
23381,-77.0005704914,day,2600 - 2699 block of 4th street ne,theft f/auto,38.9239749584
23382,-77.0200793789,midnight,warder street nw and lamont street nw,motor vehicle theft,38.9312454658
23383,-77.015182798,evening,800 - 899 block of 3rd street nw,motor vehicle theft,38.900789033
23384,-77.0014882513,midnight,5200 - 5299 block of 3rd street ne,theft/other,38.9534165771
23385,-76.9520668226,day,blaine street ne and 36th street ne,robbery,38.8926032032
23386,-76.9860290143,day,300 - 399 block of kentucky avenue se,burglary,38.8847301328
23387,-77.0319523958,evening,1700 - 1720 block of 14th street nw,theft f/auto,38.912977638
23388,-76.9305804475,evening,4900 - 4999 block of quarles street ne,theft/other,38.9085255868
23389,-77.0280801015,midnight,1800 - 1899 block of 12th street nw,assault w/dangerous weapon,38.9148330889
23390,-76.9191553193,midnight,600 - 699 block of 57th street ne,robbery,38.8977532534
23391,-76.974834446,day,1920 - 2099 block of benning road ne,theft/other,38.8986072862
23392,-77.0318199318,day,1326 - 1399 block of park road nw,theft/other,38.9305942609
23393,-77.0297080884,evening,2500 - 2599 block of 13th street nw,motor vehicle theft,38.9230959354
23394,-77.0044931979,day,100 - 379 block of michigan avenue ne,motor vehicle theft,38.9287990063
23395,-77.0035216759,evening,2nd street se and l street se,motor vehicle theft,38.877530971
23396,-76.9903059701,day,1000 - 1249 block of brentwood road ne,theft/other,38.9201570109
23397,-76.9143538201,evening,6000 - 6099 block of clay street ne,theft/other,38.8928915125
23398,-77.0288731372,evening,1200 - 1299 block of clifton street nw,theft f/auto,38.9224283578
23399,-77.0249997696,midnight,900 - 999 block of l street nw,motor vehicle theft,38.9041647571
23400,-77.0013142383,day,300 - 399 block of i street ne,theft/other,38.9013215052
23401,-77.0254475994,evening,800  - 999 block of fern place nw,theft f/auto,38.9783036022
23402,-77.0441883895,day,1900 - 1999 block of i street nw,theft/other,38.9013311724
23403,-76.9814868992,evening,1600 - 1699 block of isherwood street ne,theft/other,38.895464611
23404,-76.9840405117,day,1328 - 1399 block of adams street ne,motor vehicle theft,38.9199766972
23405,-76.981739895,day,1500 - 1599 block of shippen lane se,assault w/dangerous weapon,38.8492025429
23406,-76.998447362,day,1 - 99 block of 6th street ne,burglary,38.8903721948
23407,-76.9528994141,day,2400 - 2499 block of market street ne,theft/other,38.9198458716
23408,-77.0131699214,evening,100 - 199 block of l street nw,motor vehicle theft,38.903738973
23409,-76.9338038263,evening,1 - 99 block of 47th street se,motor vehicle theft,38.8889612935
23410,-77.0681269855,evening,3400 - 3499 block of garrison street nw,theft f/auto,38.9554956638
23411,-77.0700131624,evening,2111 - 2199 block of wisconsin avenue nw,theft/other,38.91846071
23412,-76.9827267784,day,1500 - 1599 block of new york avenue ne,theft/other,38.9164722705
23413,-77.0288619423,midnight,1200 - 1299 block of u street nw,theft f/auto,38.916992466
23414,-77.0253882636,evening,4100  - 4199 block of georgia avenue nw,theft/other,38.9413337274
23415,-77.0270679537,day,1000 - 1099 block of kenyon street nw,theft/other,38.9297396687
23416,-77.0066682759,evening,70 - 101 block of i street se,theft f/auto,38.8792841371
23417,-77.0237155114,evening,3400 - 3499 block of georgia avenue nw,theft/other,38.9324249627
23418,-77.0442402913,evening,2600 - 2699 block of adams mill road nw,theft f/auto,38.9236759775
23419,-76.9926048587,evening,900 - 999 block of savannah street se,motor vehicle theft,38.8425234367
23420,-77.0288619423,evening,1200 - 1299 block of u street nw,theft f/auto,38.916992466
23421,-77.0436032181,evening,1800 - 1899 block of ontario place nw,motor vehicle theft,38.9247350549
23422,-76.9601076779,day,2855 - 3200 block of bladensburg road ne,theft f/auto,38.9291504548
23423,-77.0336412921,midnight,1400 - 1451 block of irving street nw,motor vehicle theft,38.928738039
23424,-76.9822309751,day,1600 - 1699 block of 16th street se,theft f/auto,38.8700971117
23425,-77.0224387613,midnight,700 - 799 block of t street nw,assault w/dangerous weapon,38.9155705595
23426,-77.0172001888,evening,400 - 457 block of massachusetts avenue nw,theft/other,38.9005185027
23427,-77.0074823884,day,1 - 99 block of m street ne,theft/other,38.905636274
23428,-77.0434428431,evening,1300 - 1318 block of 19th street nw,assault w/dangerous weapon,38.9075711773
23429,-76.9961409318,evening,2730 - 2899 block of martin luther king jr avenue se,theft/other,38.8468296431
23430,-76.9914287265,day,4900 - 4928 block of south dakota avenue ne,motor vehicle theft,38.9484887471
23431,-77.0175646641,midnight,interstate 395 southbound over 4th street sw,assault w/dangerous weapon,38.8825287292
23432,-76.9912177356,midnight,3700 - 3799 block of 12th street ne,theft/other,38.9353534759
23433,-77.0327305535,day,3100 - 3299 block of 14th street nw,theft/other,38.9295130123
23434,-77.0232184785,evening,6800  - 6899 block of piney branch road nw,theft/other,38.9729802027
23435,-77.0058743296,midnight,1100 - 1199 block of 1st street se,motor vehicle theft,38.8770054198
23436,-77.0020408266,day,104 - 1599 block of harry thomas way ne,theft/other,38.91176217
23437,-77.0162385064,midnight,i street sw and wesley place sw,motor vehicle theft,38.8792768927
23438,-76.9931501206,evening,900 - 999 block of rhode island avenue ne,theft/other,38.9222116506
23439,-76.9892800174,evening,1200 - 1299 block of franklin street ne,robbery,38.9255239889
23440,-77.031223747,midnight,1300  - 1399 block of randolph street nw,robbery,38.9386748681
23441,-77.0396671484,midnight,1000 - 1099 block of connecticut avenue nw,theft/other,38.9031438349
23442,-76.9573053332,midnight,3000 - 3099 block of pineview court ne,assault w/dangerous weapon,38.9288972319
23443,-77.0280929197,day,500 - 599 block of 12th street nw,theft/other,38.8967328794
23444,-77.0219163748,day,7th street nw and l street nw,theft/other,38.9041660969
23445,-77.0108606585,day,1 - 99 block of n street nw,theft/other,38.9072304865
23446,-76.9953203582,day,700 - 799 block of north carolina avenue se,theft/other,38.8877368011
23447,-77.0251020575,midnight,4000 - 4099 block of georgia avenue nw,theft/other,38.940277387
23448,-77.0265141995,midnight,1000 - 1099 block of h street nw,theft/other,38.8998169908
23449,-77.0143330525,evening,100  - 199 block of carroll street nw,theft/other,38.974837325
23450,-77.037434125,day,1610 - 1638 block of columbia road nw,theft/other,38.9259353
23451,-77.0580805327,midnight,3319 - 3499 block of connecticut avenue nw,theft/other,38.9348242806
23452,-76.9413990624,evening,4100 - 4276 block of east capitol street,robbery,38.8897761049
23453,-77.0088899643,evening,2 - 199 block of galveston street sw,assault w/dangerous weapon,38.8236013165
23454,-76.9785462007,day,1800 - 1814 block of bryant street ne,motor vehicle theft,38.9212911232
23455,-76.974314137,evening,2300 - 2399 block of raynolds place se,theft f/auto,38.8559362042
23456,-77.0664713492,day,4530 - 4599 block of connecticut avenue nw,theft/other,38.9492538839
23457,-76.9892942361,evening,1200 - 1299 block of c street se,motor vehicle theft,38.8853543183
23458,-77.0448832121,day,2200 - 2299 block of 19th street nw,burglary,38.9192954347
23459,-77.0275550936,evening,6300  - 6399 block of georgia avenue nw,theft/other,38.9667095266
23460,-76.9935842527,evening,3500 - 3703 block of wheeler road se,theft/other,38.8393345037
23461,-77.0207437654,day,600 - 619 block of t street nw,theft/other,38.915633931
23462,-76.9866628481,evening,1300 - 1399 block of g street se,theft/other,38.8812612679
23463,-77.0348793398,evening,1400  - 1599 block of jonquil street nw,theft f/auto,38.9841384956
23464,-76.9949748897,evening,400 - 499 block of 8th street se,motor vehicle theft,38.8832235876
23465,-76.9606293943,day,2700 - 2899 block of 31st place ne,theft/other,38.9241960583
